coords.x1,coords.x2,datetime,ID,revisits,residenceTime,avg_time_between,date,day,site,concatenated,state,hr
261100.7341,3680168.826,5/5/2021 9:00,47447,1,17.11290964,NA,5/5/2021,2,CC,2021-05-05 47447,2,9
261229.8989,3679425.983,5/6/2021 10:00,47447,12,57.02095714,22.71204108,5/6/2021,3,CC,2021-05-06 47447,2,10
261166.1567,3679543.771,5/6/2021 11:00,47447,16,105.7781709,13.26474821,5/6/2021,3,CC,2021-05-06 47447,2,11
261169.4553,3679555.054,5/6/2021 12:01,47447,19,115.0852228,10.55801761,5/6/2021,3,CC,2021-05-06 47447,2,12
261188.9744,3679440.892,5/6/2021 13:00,47447,15,55.79559446,17.93505407,5/6/2021,3,CC,2021-05-06 47447,2,13
261206.5328,3679376.828,5/6/2021 14:01,47447,10,32.86853059,29.73814992,5/6/2021,3,CC,2021-05-06 47447,2,14
261188.4047,3679228.266,5/6/2021 15:00,47447,3,7.432223593,142.2771476,5/6/2021,3,CC,2021-05-06 47447,2,15
261159.0178,3679163.733,5/6/2021 16:02,47447,3,6.624422071,142.5245077,5/6/2021,3,CC,2021-05-06 47447,2,16
261165.3031,3679167.485,5/6/2021 17:00,47447,3,6.818040497,142.4525327,5/6/2021,3,CC,2021-05-06 47447,2,17
261205.3357,3679433.743,5/6/2021 18:02,47447,13,59.95417334,20.578746,5/6/2021,3,CC,2021-05-06 47447,2,18
261157.1986,3679604.428,5/6/2021 19:01,47447,15,120.2431086,13.26976883,5/6/2021,3,CC,2021-05-06 47447,2,19
261185.5036,3679543.518,5/6/2021 20:00,47447,20,112.0016809,10.1056871,5/6/2021,3,CC,2021-05-06 47447,2,20
261274.7233,3679427.858,5/6/2021 6:02,47447,12,53.97947537,22.9643323,5/6/2021,3,CC,2021-05-06 47447,2,6
261262.5699,3679459.03,5/6/2021 7:00,47447,14,59.55759765,18.96596563,5/6/2021,3,CC,2021-05-06 47447,2,7
261253.0475,3679421.387,5/6/2021 8:01,47447,13,55.08599508,20.97160829,5/6/2021,3,CC,2021-05-06 47447,2,8
261271.0483,3679440.022,5/6/2021 9:00,47447,10,56.15458922,27.80424683,5/6/2021,3,CC,2021-05-06 47447,2,9
261142.7797,3679581.244,5/7/2021 10:02,47447,12,120.7830737,16.86217185,5/7/2021,4,CC,2021-05-07 47447,2,10
261116.3683,3679597.672,5/7/2021 11:01,47447,20,87.05472,11.56043953,5/7/2021,4,CC,2021-05-07 47447,2,11
261111.2879,3679647.581,5/7/2021 12:00,47447,15,59.73886992,17.66625709,5/7/2021,4,CC,2021-05-07 47447,2,12
261161.9514,3679592.104,5/7/2021 13:00,47447,13,124.0385081,15.16284796,5/7/2021,4,CC,2021-05-07 47447,2,13
261168.2033,3679538.993,5/7/2021 14:01,47447,18,102.6557105,11.85770499,5/7/2021,4,CC,2021-05-07 47447,2,14
261186.8459,3679457.546,5/7/2021 15:01,47447,16,86.53281465,14.6928987,5/7/2021,4,CC,2021-05-07 47447,2,15
261202.9769,3679388.523,5/7/2021 16:01,47447,10,35.02184559,29.52740139,5/7/2021,4,CC,2021-05-07 47447,2,16
261214.7368,3679399.499,5/7/2021 17:01,47447,11,39.56024498,26.72159452,5/7/2021,4,CC,2021-05-07 47447,2,17
261241.8056,3679515.215,5/7/2021 18:02,47447,18,83.04669968,12.87689085,5/7/2021,4,CC,2021-05-07 47447,2,18
261274.9606,3679481.664,5/7/2021 19:02,47447,15,45.24318588,18.26759358,5/7/2021,4,CC,2021-05-07 47447,2,19
261270.8865,3679440.271,5/7/2021 20:00,47447,10,56.19674399,27.79939461,5/7/2021,4,CC,2021-05-07 47447,2,20
261145.9004,3679607.324,5/7/2021 6:00,47447,15,110.7850487,13.95808649,5/7/2021,4,CC,2021-05-07 47447,2,6
261166.2918,3679593.385,5/7/2021 7:00,47447,13,125.583021,15.02726696,5/7/2021,4,CC,2021-05-07 47447,2,7
261148.5452,3679612.486,5/7/2021 8:00,47447,15,106.1477997,14.28483497,5/7/2021,4,CC,2021-05-07 47447,2,8
261139.6899,3679597.866,5/7/2021 9:00,47447,15,115.7210285,13.61287451,5/7/2021,4,CC,2021-05-07 47447,2,9
261234.2714,3679601.25,5/8/2021 10:00,47447,21,90.4505202,10.64823978,5/8/2021,5,CC,2021-05-08 47447,2,10
261267.6614,3679651.092,5/8/2021 11:00,47447,7,27.38436811,17.11641371,5/8/2021,5,CC,2021-05-08 47447,2,11
261240.1414,3679632.202,5/8/2021 12:01,47447,11,39.84532822,23.83160443,5/8/2021,5,CC,2021-05-08 47447,2,12
261192.5057,3679634.691,5/8/2021 13:00,47447,17,80.37980916,12.90589398,5/8/2021,5,CC,2021-05-08 47447,2,13
261239.9884,3679628.244,5/8/2021 14:00,47447,11,40.67725456,23.75356991,5/8/2021,5,CC,2021-05-08 47447,2,14
261254.2755,3679602.702,5/8/2021 15:00,47447,14,41.42623817,19.65516721,5/8/2021,5,CC,2021-05-08 47447,2,15
261246.4973,3679635.042,5/8/2021 16:01,47447,7,35.70814626,15.74509305,5/8/2021,5,CC,2021-05-08 47447,2,16
261275.7046,3679660.749,5/8/2021 17:00,47447,6,22.6560963,21.46632726,5/8/2021,5,CC,2021-05-08 47447,2,17
261273.4294,3679714.406,5/8/2021 18:02,47447,2,4.649991567,3.700922487,5/8/2021,5,CC,2021-05-08 47447,2,18
261260.4086,3679821.251,5/8/2021 19:02,47447,2,14.89475661,119.0451592,5/8/2021,5,CC,2021-05-08 47447,2,19
261226.2381,3679856.691,5/8/2021 20:00,47447,1,14.76177102,NA,5/8/2021,5,CC,2021-05-08 47447,2,20
261268.2909,3679487.71,5/8/2021 6:00,47447,15,57.45589856,17.40874545,5/8/2021,5,CC,2021-05-08 47447,2,6
261244.9759,3679517.845,5/8/2021 7:00,47447,17,80.7028262,13.8254533,5/8/2021,5,CC,2021-05-08 47447,2,7
261264.1156,3679498.488,5/8/2021 8:02,47447,16,61.05599326,16.01858045,5/8/2021,5,CC,2021-05-08 47447,2,8
261242.6967,3679518.844,5/8/2021 9:01,47447,18,79.95829842,13.05916225,5/8/2021,5,CC,2021-05-08 47447,2,9
261109.0546,3679987.598,5/9/2021 10:02,47447,2,5.141572859,91.17483569,5/9/2021,6,CC,2021-05-09 47447,2,10
261091.9956,3679908.126,5/9/2021 11:02,47447,2,3.33681404,90.93713472,5/9/2021,6,CC,2021-05-09 47447,2,11
261170.0975,3679785.412,5/9/2021 12:02,47447,2,4.80555477,12.20816004,5/9/2021,6,CC,2021-05-09 47447,2,12
261175.6252,3679698.605,5/9/2021 13:00,47447,10,30.09138838,25.76179982,5/9/2021,6,CC,2021-05-09 47447,2,13
261139.8457,3679622.466,5/9/2021 14:00,47447,16,89.53018143,14.44742038,5/9/2021,6,CC,2021-05-09 47447,2,14
261135.6589,3679622.502,5/9/2021 15:01,47447,17,87.77363881,13.65853938,5/9/2021,6,CC,2021-05-09 47447,2,15
261212.2764,3679571.482,5/9/2021 16:02,47447,23,116.3946946,8.526672398,5/9/2021,6,CC,2021-05-09 47447,2,16
261152.4485,3679556.026,5/9/2021 17:00,47447,15,111.4323278,13.90788408,5/9/2021,6,CC,2021-05-09 47447,2,17
261223.1291,3679412.732,5/9/2021 18:01,47447,12,46.92326273,23.6284711,5/9/2021,6,CC,2021-05-09 47447,2,18
261389.2495,3679282.892,5/9/2021 19:03,47447,2,13.72875225,3.998814504,5/9/2021,6,CC,2021-05-09 47447,2,19
261335.8665,3679239.71,5/9/2021 20:02,47447,2,15.26594812,1.112288684,5/9/2021,6,CC,2021-05-09 47447,2,20
261258.2453,3679853.975,5/9/2021 6:02,47447,1,14.70260044,NA,5/9/2021,6,CC,2021-05-09 47447,2,6
261240.4999,3679885.661,5/9/2021 7:01,47447,1,14.64180563,NA,5/9/2021,6,CC,2021-05-09 47447,2,7
261231.9008,3679857.895,5/9/2021 8:01,47447,1,14.7573093,NA,5/9/2021,6,CC,2021-05-09 47447,2,8
261216.7598,3679904.499,5/9/2021 9:01,47447,2,13.45661811,1.117409775,5/9/2021,6,CC,2021-05-09 47447,2,9
261375.1364,3679336.506,5/10/2021 10:00,47447,2,6.834360214,11.4860189,5/10/2021,7,CC,2021-05-10 47447,2,10
261389.0692,3679310.174,5/10/2021 11:01,47447,2,10.71699063,7.289451047,5/10/2021,7,CC,2021-05-10 47447,2,11
261429.1655,3679331.475,5/10/2021 12:00,47447,2,4.81298986,12.99942526,5/10/2021,7,CC,2021-05-10 47447,2,12
261322.9194,3679454.276,5/10/2021 13:00,47447,4,29.93911983,28.33277041,5/10/2021,7,CC,2021-05-10 47447,2,13
261194.0116,3679573.262,5/10/2021 14:01,47447,19,120.2514514,10.24349878,5/10/2021,7,CC,2021-05-10 47447,2,14
261171.6692,3679624.015,5/10/2021 15:00,47447,18,100.4743543,12.04771053,5/10/2021,7,CC,2021-05-10 47447,2,15
261197.3943,3679626.381,5/10/2021 16:01,47447,18,88.90761638,12.69748772,5/10/2021,7,CC,2021-05-10 47447,2,16
261177.7019,3679620.527,5/10/2021 17:00,47447,19,111.3321083,10.77352707,5/10/2021,7,CC,2021-05-10 47447,2,17
261201.0573,3679638.454,5/10/2021 18:00,47447,14,71.78902957,16.47535323,5/10/2021,7,CC,2021-05-10 47447,2,18
261170.6425,3679664.291,5/10/2021 19:01,47447,15,69.44118756,14.99232557,5/10/2021,7,CC,2021-05-10 47447,2,19
261217.9431,3679627.985,5/10/2021 20:00,47447,17,69.04771107,14.65728261,5/10/2021,7,CC,2021-05-10 47447,2,20
261333.2363,3679246.178,5/10/2021 6:00,47447,2,15.74525072,0.756975011,5/10/2021,7,CC,2021-05-10 47447,2,6
261328.0317,3679247.315,5/10/2021 7:00,47447,2,15.48642144,0.96470617,5/10/2021,7,CC,2021-05-10 47447,2,7
261332.5976,3679289.762,5/10/2021 8:00,47447,1,17.27598147,NA,5/10/2021,7,CC,2021-05-10 47447,2,8
261389.4653,3679260.869,5/10/2021 9:01,47447,2,14.58826238,2.853246973,5/10/2021,7,CC,2021-05-10 47447,2,9
261165.9309,3679641.79,5/11/2021 10:00,47447,15,81.92145611,14.6190263,5/11/2021,8,CC,2021-05-11 47447,2,10
261141.5997,3679635.418,5/11/2021 11:01,47447,16,80.73280357,15.02604969,5/11/2021,8,CC,2021-05-11 47447,2,11
261107.625,3679628.294,5/11/2021 12:00,47447,18,63.9383068,14.30992156,5/11/2021,8,CC,2021-05-11 47447,2,12
261101.2717,3679628.983,5/11/2021 13:00,47447,17,60.38701691,15.43910385,5/11/2021,8,CC,2021-05-11 47447,2,13
261094.6494,3679630.488,5/11/2021 14:00,47447,16,55.89427409,16.77028963,5/11/2021,8,CC,2021-05-11 47447,2,14
261089.8977,3679622.326,5/11/2021 15:00,47447,15,55.08833681,18.02574508,5/11/2021,8,CC,2021-05-11 47447,2,15
261136.1656,3679564.837,5/11/2021 16:00,47447,14,111.110197,15.01509201,5/11/2021,8,CC,2021-05-11 47447,2,16
261147.2447,3679528.676,5/11/2021 17:00,47447,14,88.84151976,16.55349697,5/11/2021,8,CC,2021-05-11 47447,2,17
261143.433,3679579.363,5/11/2021 18:02,47447,12,120.8290634,16.85725664,5/11/2021,8,CC,2021-05-11 47447,2,18
261195.5109,3679460.219,5/11/2021 19:00,47447,14,95.92711191,16.23146398,5/11/2021,8,CC,2021-05-11 47447,2,19
261207.5788,3679404.269,5/11/2021 20:01,47447,11,40.07587538,26.67051638,5/11/2021,8,CC,2021-05-11 47447,2,20
261196.1065,3679615.703,5/11/2021 6:01,47447,20,113.7262033,10.06908057,5/11/2021,8,CC,2021-05-11 47447,2,6
261207.9717,3679601.318,5/11/2021 7:00,47447,17,113.6773387,11.91647437,5/11/2021,8,CC,2021-05-11 47447,2,7
261152.111,3679655.191,5/11/2021 8:00,47447,12,74.10276834,18.66917391,5/11/2021,8,CC,2021-05-11 47447,2,8
261188.824,3679681.557,5/11/2021 9:01,47447,13,52.95444388,18.82116074,5/11/2021,8,CC,2021-05-11 47447,2,9
261210.2651,3679419.107,5/12/2021 10:02,47447,12,44.37885574,23.86174476,5/12/2021,9,CC,2021-05-12 47447,2,10
261173.266,3679545.383,5/12/2021 11:02,47447,17,108.9584566,12.22665844,5/12/2021,9,CC,2021-05-12 47447,2,11
261151.8406,3679597.024,5/12/2021 12:01,47447,14,121.1137804,14.23253082,5/12/2021,9,CC,2021-05-12 47447,2,12
261144.4103,3679581.182,5/12/2021 13:03,47447,12,120.9577131,16.84465503,5/12/2021,9,CC,2021-05-12 47447,2,13
261106.9728,3679581.945,5/12/2021 14:00,47447,18,80.74742173,13.29314125,5/12/2021,9,CC,2021-05-12 47447,2,14
261102.9593,3679625.157,5/12/2021 15:00,47447,17,61.864643,15.34402188,5/12/2021,9,CC,2021-05-12 47447,2,15
261124.8875,3679571.218,5/12/2021 16:01,47447,15,106.8455275,14.25482365,5/12/2021,9,CC,2021-05-12 47447,2,16
261106.9317,3679580.27,5/12/2021 17:00,47447,18,81.10653457,13.27035934,5/12/2021,9,CC,2021-05-12 47447,2,17
261114.4757,3679601.126,5/12/2021 18:00,47447,21,82.51766307,11.21388473,5/12/2021,9,CC,2021-05-12 47447,2,18
261181.1015,3679596.761,5/12/2021 19:00,47447,13,125.4061022,15.00945939,5/12/2021,9,CC,2021-05-12 47447,2,19
261188.2309,3679537.592,5/12/2021 20:00,47447,18,111.3551748,11.3126631,5/12/2021,9,CC,2021-05-12 47447,2,20
261223.002,3679409.45,5/12/2021 6:00,47447,11,42.09761712,26.47285341,5/12/2021,9,CC,2021-05-12 47447,2,6
261241.6669,3679385.177,5/12/2021 7:00,47447,9,37.61123507,33.63746847,5/12/2021,9,CC,2021-05-12 47447,2,7
261217.1836,3679419.403,5/12/2021 8:00,47447,11,53.58323669,25.32773554,5/12/2021,9,CC,2021-05-12 47447,2,8
261190.0291,3679404.033,5/12/2021 9:01,47447,11,35.07341553,26.43344449,5/12/2021,9,CC,2021-05-12 47447,2,9
261184.3589,3679534.114,5/13/2021 10:01,47447,20,105.723948,10.41597342,5/13/2021,10,CC,2021-05-13 47447,2,10
261147.5728,3679599.082,5/13/2021 11:02,47447,16,118.8290612,12.49101458,5/13/2021,10,CC,2021-05-13 47447,2,11
261184.1332,3679624.919,5/13/2021 12:01,47447,18,100.5576708,12.02963817,5/13/2021,10,CC,2021-05-13 47447,2,12
261158.3628,3679602.08,5/13/2021 13:00,47447,13,121.5847873,15.36882521,5/13/2021,10,CC,2021-05-13 47447,2,13
261117.2098,3679657.823,5/13/2021 14:00,47447,15,58.44428499,17.73433518,5/13/2021,10,CC,2021-05-13 47447,2,14
261110.1927,3679611.308,5/13/2021 15:00,47447,20,71.37476801,12.40238357,5/13/2021,10,CC,2021-05-13 47447,2,15
261203.531,3679552.975,5/13/2021 16:00,47447,20,121.2464027,9.609805197,5/13/2021,10,CC,2021-05-13 47447,2,16
261180.5079,3679618.572,5/13/2021 17:00,47447,19,115.993954,10.51399813,5/13/2021,10,CC,2021-05-13 47447,2,17
261266.7873,3679581.21,5/13/2021 18:02,47447,18,54.36639081,14.38771286,5/13/2021,10,CC,2021-05-13 47447,2,18
261261.6165,3679610.723,5/13/2021 19:00,47447,9,32.42062224,19.76821486,5/13/2021,10,CC,2021-05-13 47447,2,19
261395.9047,3679730.314,5/13/2021 20:01,47447,3,15.24673922,28.28327596,5/13/2021,10,CC,2021-05-13 47447,2,20
261206.246,3679527.529,5/13/2021 6:01,47447,22,89.50931161,10.15096793,5/13/2021,10,CC,2021-05-13 47447,2,6
261183.9223,3679537.986,5/13/2021 7:00,47447,19,108.5641106,10.84692269,5/13/2021,10,CC,2021-05-13 47447,2,7
261160.763,3679531.108,5/13/2021 8:00,47447,18,92.60747526,12.43431157,5/13/2021,10,CC,2021-05-13 47447,2,8
261179.7078,3679534.616,5/13/2021 9:01,47447,21,101.6355959,10.10694193,5/13/2021,10,CC,2021-05-13 47447,2,9
261455.5272,3679742.781,5/14/2021 10:02,47447,2,13.3120801,1.64957696,5/14/2021,11,CC,2021-05-14 47447,2,10
261505.7249,3679844.902,5/14/2021 11:00,47447,4,20.19119868,12.10515307,5/14/2021,11,CC,2021-05-14 47447,2,11
261516.5531,3679921.82,5/14/2021 12:00,47447,4,26.64393392,9.641135361,5/14/2021,11,CC,2021-05-14 47447,2,12
261538.1373,3679928.794,5/14/2021 13:00,47447,4,27.72662951,9.21774545,5/14/2021,11,CC,2021-05-14 47447,2,13
261560.1049,3679936.19,5/14/2021 14:00,47447,5,29.12755703,6.484438844,5/14/2021,11,CC,2021-05-14 47447,2,14
261566.0375,3679933.947,5/14/2021 15:00,47447,5,31.68949606,5.835917923,5/14/2021,11,CC,2021-05-14 47447,2,15
261570.3002,3679922.923,5/14/2021 16:00,47447,5,32.8510379,5.5736654,5/14/2021,11,CC,2021-05-14 47447,2,16
261627.0638,3679966.478,5/14/2021 17:00,47447,6,18.93233889,6.757424059,5/14/2021,11,CC,2021-05-14 47447,2,17
261682.1494,3679914.836,5/14/2021 18:02,47447,2,12.83849081,12.55887073,5/14/2021,11,CC,2021-05-14 47447,2,18
261787.8461,3680002.538,5/14/2021 19:03,47447,2,2.066124728,21.73249497,5/14/2021,11,CC,2021-05-14 47447,2,19
261761.4665,3679853.7,5/14/2021 20:01,47447,2,14.57569879,7.045645696,5/14/2021,11,CC,2021-05-14 47447,2,20
261402.7199,3679717.651,5/14/2021 6:01,47447,3,14.19925321,28.80702966,5/14/2021,11,CC,2021-05-14 47447,2,6
261404.7593,3679685.174,5/14/2021 7:00,47447,2,12.82691317,1.894757276,5/14/2021,11,CC,2021-05-14 47447,2,7
261337.9749,3679780.064,5/14/2021 8:00,47447,4,14.39096575,59.62630061,5/14/2021,11,CC,2021-05-14 47447,2,8
261377.2596,3679824.257,5/14/2021 9:02,47447,2,2.917304065,56.70908778,5/14/2021,11,CC,2021-05-14 47447,2,9
261655.147,3679941.021,5/15/2021 10:00,47447,5,19.92613051,7.78630745,5/15/2021,12,CC,2021-05-15 47447,2,10
261649.844,3679915.649,5/15/2021 11:00,47447,6,21.70700237,6.005494771,5/15/2021,12,CC,2021-05-15 47447,2,11
261644.6564,3679904.134,5/15/2021 12:01,47447,6,25.56763831,5.292857595,5/15/2021,12,CC,2021-05-15 47447,2,12
261640.1961,3679921.944,5/15/2021 13:00,47447,7,23.2978119,4.868504172,5/15/2021,12,CC,2021-05-15 47447,2,13
261672.263,3679886.246,5/15/2021 14:01,47447,3,11.80355097,13.09683596,5/15/2021,12,CC,2021-05-15 47447,2,14
261666.6203,3679914.428,5/15/2021 15:00,47447,4,14.88407997,11.64293605,5/15/2021,12,CC,2021-05-15 47447,2,15
261700.0711,3679913.165,5/15/2021 16:00,47447,2,24.3298733,0.568614156,5/15/2021,12,CC,2021-05-15 47447,2,16
261709.6472,3679924.894,5/15/2021 17:02,47447,3,25.12099152,0.203161307,5/15/2021,12,CC,2021-05-15 47447,2,17
261718.0884,3680012.946,5/15/2021 18:02,47447,2,3.016353522,21.48698941,5/15/2021,12,CC,2021-05-15 47447,2,18
261587.3175,3679969.249,5/15/2021 19:00,47447,5,17.72873941,9.109703833,5/15/2021,12,CC,2021-05-15 47447,2,19
261564.0304,3679864.559,5/15/2021 20:02,47447,4,29.13288966,8.88302905,5/15/2021,12,CC,2021-05-15 47447,2,20
261759.8055,3679860.144,5/15/2021 6:02,47447,2,15.01245891,6.739203594,5/15/2021,12,CC,2021-05-15 47447,2,6
261769.1792,3679859.027,5/15/2021 7:00,47447,2,14.46616131,7.186861588,5/15/2021,12,CC,2021-05-15 47447,2,7
261726.5423,3679888.513,5/15/2021 8:00,47447,3,23.22296164,0.45485029,5/15/2021,12,CC,2021-05-15 47447,2,8
261687.5431,3679924.869,5/15/2021 9:01,47447,2,12.96180474,12.51099032,5/15/2021,12,CC,2021-05-15 47447,2,9
261573.9852,3679870.797,5/16/2021 10:02,47447,4,31.79369735,7.940796206,5/16/2021,13,CC,2021-05-16 47447,2,10
261549.7647,3679881.089,5/16/2021 11:01,47447,3,28.96221347,13.42008563,5/16/2021,13,CC,2021-05-16 47447,2,11
261606.9295,3679778.757,5/16/2021 12:00,47447,2,2.935526974,3.041824411,5/16/2021,13,CC,2021-05-16 47447,2,12
261573.8595,3679922.026,5/16/2021 13:00,47447,4,33.13394997,7.324403212,5/16/2021,13,CC,2021-05-16 47447,2,13
261579.6316,3679929.986,5/16/2021 14:00,47447,6,33.05741386,4.36850178,5/16/2021,13,CC,2021-05-16 47447,2,14
261570.7658,3679893.193,5/16/2021 15:00,47447,4,32.34667865,7.713804105,5/16/2021,13,CC,2021-05-16 47447,2,15
261576.2476,3679948.324,5/16/2021 16:00,47447,6,27.34232711,5.466090925,5/16/2021,13,CC,2021-05-16 47447,2,16
261588.0664,3679940.422,5/16/2021 17:02,47447,7,32.70517373,3.648828691,5/16/2021,13,CC,2021-05-16 47447,2,17
261578.2249,3679891.967,5/16/2021 18:00,47447,4,33.46010468,7.31800609,5/16/2021,13,CC,2021-05-16 47447,2,18
261368.7528,3679772.085,5/16/2021 19:01,47447,3,14.89032587,28.39330542,5/16/2021,13,CC,2021-05-16 47447,2,19
261185.1122,3679532.885,5/16/2021 20:00,47447,20,105.2767968,10.43547984,5/16/2021,13,CC,2021-05-16 47447,2,20
261544.3121,3679868.66,5/16/2021 6:01,47447,3,28.90959498,13.52639519,5/16/2021,13,CC,2021-05-16 47447,2,6
261588.021,3679857.447,5/16/2021 7:00,47447,6,31.2395766,4.848010925,5/16/2021,13,CC,2021-05-16 47447,2,7
261557.1405,3679833.81,5/16/2021 8:02,47447,5,21.18493154,8.718768677,5/16/2021,13,CC,2021-05-16 47447,2,8
261527.3204,3679925.818,5/16/2021 9:00,47447,4,26.97759137,9.497644499,5/16/2021,13,CC,2021-05-16 47447,2,9
261146.5319,3679606.454,5/17/2021 10:01,47447,15,113.0938856,13.7926589,5/17/2021,14,CC,2021-05-17 47447,2,10
261127.1807,3679622.876,5/17/2021 11:00,47447,17,83.55069068,13.9349799,5/17/2021,14,CC,2021-05-17 47447,2,11
261131.2703,3679607.85,5/17/2021 12:00,47447,16,98.58987522,13.85393032,5/17/2021,14,CC,2021-05-17 47447,2,12
261103.3827,3679630.252,5/17/2021 13:00,47447,18,61.21218254,14.48129109,5/17/2021,14,CC,2021-05-17 47447,2,13
261098.969,3679643.466,5/17/2021 14:00,47447,16,55.65410962,16.78653718,5/17/2021,14,CC,2021-05-17 47447,2,14
261076.0594,3679665.38,5/17/2021 15:00,47447,12,25.78179507,25.60892697,5/17/2021,14,CC,2021-05-17 47447,2,15
260944.6338,3679663.734,5/17/2021 16:01,47447,2,3.800379744,287.705422,5/17/2021,14,CC,2021-05-17 47447,2,16
260907.1308,3679679.67,5/17/2021 17:00,47447,1,2.465607959,NA,5/17/2021,14,CC,2021-05-17 47447,2,17
260962.2355,3679620.132,5/17/2021 18:01,47447,2,4.633161973,287.065,5/17/2021,14,CC,2021-05-17 47447,2,18
261115.8488,3679590.183,5/17/2021 19:02,47447,19,88.63615914,12.11057091,5/17/2021,14,CC,2021-05-17 47447,2,19
261198.9072,3679523.025,5/17/2021 20:00,47447,22,88.59790317,10.19766749,5/17/2021,14,CC,2021-05-17 47447,2,20
261169.7299,3679521.377,5/17/2021 6:00,47447,19,88.31483431,11.95062646,5/17/2021,14,CC,2021-05-17 47447,2,6
261198.1496,3679486.81,5/17/2021 7:00,47447,16,97.73393648,13.93931931,5/17/2021,14,CC,2021-05-17 47447,2,7
261164.2074,3679571.529,5/17/2021 8:00,47447,17,121.444,11.53543124,5/17/2021,14,CC,2021-05-17 47447,2,8
261166.5221,3679575.778,5/17/2021 9:01,47447,16,123.0331182,12.19584971,5/17/2021,14,CC,2021-05-17 47447,2,9
261108.0902,3679625.209,5/18/2021 10:00,47447,18,65.08554863,14.24076054,5/18/2021,15,CC,2021-05-18 47447,2,10
261218.4831,3679394.424,5/18/2021 11:02,47447,10,38.81925002,29.77074409,5/18/2021,15,CC,2021-05-18 47447,2,11
261190.7199,3679410.142,5/18/2021 12:02,47447,10,37.48156095,29.23358113,5/18/2021,15,CC,2021-05-18 47447,2,12
261217.5169,3679359.59,5/18/2021 13:00,47447,9,26.41460357,33.74755718,5/18/2021,15,CC,2021-05-18 47447,2,13
261185.956,3679213.61,5/18/2021 14:01,47447,3,7.393200731,142.2759541,5/18/2021,15,CC,2021-05-18 47447,2,14
261269.3884,3679107.903,5/18/2021 15:00,47447,4,4.194342939,4.325712078,5/18/2021,15,CC,2021-05-18 47447,2,15
261192.4656,3679209.778,5/18/2021 16:00,47447,3,7.469671287,142.239929,5/18/2021,15,CC,2021-05-18 47447,2,16
261143.6872,3679219.763,5/18/2021 17:02,47447,3,6.550181035,142.6045788,5/18/2021,15,CC,2021-05-18 47447,2,17
261162.6055,3679220.642,5/18/2021 18:00,47447,3,7.009766534,142.4337092,5/18/2021,15,CC,2021-05-18 47447,2,18
261292.1074,3679021.44,5/18/2021 19:00,47447,2,13.55190309,3.616111103,5/18/2021,15,CC,2021-05-18 47447,2,19
261361.2419,3679061.816,5/18/2021 20:00,47447,1,12.57329271,NA,5/18/2021,15,CC,2021-05-18 47447,2,20
261191.3678,3679527.072,5/18/2021 6:00,47447,20,96.06158764,10.89447828,5/18/2021,15,CC,2021-05-18 47447,2,6
261192.0111,3679461.27,5/18/2021 7:00,47447,15,96.7893132,15.01159544,5/18/2021,15,CC,2021-05-18 47447,2,7
261139.6692,3679597.023,5/18/2021 8:00,47447,15,116.0783049,13.58741431,5/18/2021,15,CC,2021-05-18 47447,2,8
261154.0177,3679627.6,5/18/2021 9:00,47447,15,90.39969802,15.39194957,5/18/2021,15,CC,2021-05-18 47447,2,9
261186.3294,3679042.089,5/19/2021 10:01,47447,1,9.83866686,NA,5/19/2021,16,CC,2021-05-19 47447,2,10
261198.4106,3679020.885,5/19/2021 11:00,47447,1,10.33621328,NA,5/19/2021,16,CC,2021-05-19 47447,2,11
261209.4897,3678979.352,5/19/2021 12:00,47447,2,10.22649642,0.622942416,5/19/2021,16,CC,2021-05-19 47447,2,12
261151.9465,3678981.518,5/19/2021 13:00,47447,1,10.64053476,NA,5/19/2021,16,CC,2021-05-19 47447,2,13
261155.3998,3678993.397,5/19/2021 14:02,47447,1,10.56861368,NA,5/19/2021,16,CC,2021-05-19 47447,2,14
